134.899994	136.990005	133.759995	6565700	1
135.369995	136.630005	134.330002	4626900	1
135.740005	138.190002	135.360001	6192700	0
136	136.800003	134.479996	4600600	0
135.800003	136.509995	131.179993	8785800	0
132.850006	133.740005	130.779999	5816500	1
131.229996	136	131.179993	7950300	0
135.960007	136.080002	133.860001	5945400	1
134.710007	141.25	134.710007	12689100	0
140.720001	141.330002	139.070007	6011100	1
140	142.910004	139.679993	5445300	0
141.229996	141.979996	139.119995	4785500	1
140.339996	144.5	139.199997	7900300	1
144.550003	147.089996	144	7829600	0
144.880005	147.169998	141.449997	8396800	1
142.350006	143.669998	139.130005	6022000	1
143.830002	144.639999	142.100006	4311700	1
145.169998	149	143.520004	7374400	1
147.009995	151.089996	145.880005	15165800	0
145.380005	149.089996	142.419998	18975200	1
143.199997	147.729996	142.899994	9318300	0
145.550003	146.440002	141.110001	8639000	0
142.589996	142.75	138.690002	9235300	1
140.089996	142.449997	139.789993	6314200	0
141.399994	141.399994	136.910004	6113500	1
137.199997	139.440002	136.110001	5654600	0
135.619995	135.809998	128.380005	12667800	1
128	131.610001	127.550003	9458100	0
130	132.330002	120.599998	10189000	0
127.970001	131.179993	123.760002	11927600	1
129.729996	132.210007	129.259995	6806100	0
129.949997	133.080002	128.470001	6044100	1
131.410004	134.130005	129.679993	5904500	0
133.929993	136.990005	131	5940200	0
130.360001	131	126.760002	5277800	1
128.240005	129.949997	125.800003	5642200	0
130.139999	131.25	125.510002	5256900	0
125.510002	127.93	123.800003	6463300	0
122.639999	125	118.779999	8594400	1
117.900002	124.970001	117.519997	7966900	0
122.57	124.5	120.650002	4535900	1
118.540001	125.190002	118.5	6913400	0
125.050003	125.790001	122.300003	6964600	1
124.980003	126.849998	120.599998	4747700	0
126.07	127.599998	124.010002	3954800	0
124.970001	126.57	123.019997	3659500	1
124.019997	126.43	121.650002	4764700	1
126.25	129.149994	124.849998	5276900	0
126.330002	128.199997	122.18	5497700	0
125.839996	126.610001	121.669998	6566400	0
122	122	115.800003	11484400	0
120.309998	121.470001	117.360001	7369200	1
120	123.5	119.199997	6061800	0
121.389999	123.529999	120.290001	4204600	1
124.239998	125.699997	123.5	3923000	1
123.199997	126.919998	122.5	4541000	1
125.389999	127.980003	125.360001	3964300	0
126.739998	127.800003	124.690002	3479000	0
126.480003	127.480003	125.07	3836000	0
126.790001	127.480003	121.410004	5327700	0
122.650002	125.230003	121.550003	6207200	0
122.110001	123.220001	120.040001	5455100	0
120.610001	120.849998	116.800003	7771100	1
118.139999	121.760002	117.629997	5769700	0
118.849998	120.040001	117.099998	5612200	0
116.260002	116.480003	106.010002	12866300	1
108.580002	112.68	108.110001	9740700	1
108.900002	111.690002	106.699997	8529800	0
110.919998	111.290001	108.559998	4477100	1
110.650002	112.529999	109	5219300	1
109.839996	113.629997	109.809998	4941000	1
115.019997	117.480003	114.07	6775000	1
116.550003	117.400002	114.650002	4065100	1
117.809998	119.699997	117.32	4783600	1
120.690002	124.879997	120.300003	7091100	0
123.029999	123.75	121.470001	5257000	0
120.129997	122.480003	119.260002	6047700	0
121.279999	121.919998	118.010002	6227900	1
118.379997	120.739998	117	5030900	1
120.610001	120.709999	117.510002	6785000	0
120.620003	121.25	117.260002	5011700	1
118.709999	120.870003	118.019997	15003400	0
105.93	119.279999	105.800003	42421100	0
118.260002	118.599998	114.879997	11137800	0
118.43	118.5	115.07	7796100	0
117	118.199997	116.400002	5472300	0
117.989998	118.870003	115.519997	6175800	1
115.529999	118.739998	114.510002	7077500	1
119.150002	120.379997	117.57	5443700	1
120	122.870003	119.68	5953800	1
123.059998	128.470001	123	9270800	1
126.769997	128	125.82	4282300	1
126.720001	128.399994	125.900002	5065200	1
128.460007	129.929993	127.849998	5085800	1
127.949997	130	127.379997	5706900	0
128.100006	128.119995	125.199997	5541700	1
123.760002	127	123.550003	4367900	0
126.059998	127.480003	124.260002	3976600	1
123.610001	127.370003	123.040001	4024700	1
127.339996	129.979996	126.790001	5044700	1
129.25	130.809998	128.259995	7901500	0
129.220001	130.020004	126.82	5582500	1
127.199997	128.039993	126.019997	4170100	0
127.860001	129.220001	126.5	3861300	0
125.410004	125.440002	123.18	5369700	1
123.849998	127.370003	123.830002	5344500	0
127.150002	127.589996	124.82	4694500	1
125.459999	126.639999	122.25	5080000	0
126.029999	126.949997	123.690002	3426000	1
122.849998	125.900002	122.5	4225600	1
126.360001	132.600006	126.169998	7138300	1
132.169998	135.210007	132.050003	5407400	1
136.889999	139.5	136.630005	6581200	0
137.559998	138.600006	136.889999	3883000	1
137.929993	139.699997	136.449997	5828500	1
140.389999	141.369995	139.259995	4958000	1
140.75	142.600006	140.039993	5043600	1
144.070007	145.740005	143.759995	5077400	1
144.5	146.699997	143.830002	4319400	0
144.880005	145.619995	143.559998	4903600	1
145.399994	148.229996	145.160004	5827000	1
148.899994	148.979996	146.5	7259600	1
148.699997	151.949997	147.350006	6449400	0
150.759995	153.309998	149.600006	7542000	1
149.839996	152.699997	149.100006	6612400	1
151.199997	155.919998	150.970001	7065600	1
155.429993	160.889999	155.419998	10590600	0
160.220001	161.199997	157.880005	6446300	1
159.839996	160.880005	154.889999	8494200	0
159.029999	161.779999	157.75	7287500	0
160.009995	160.929993	155.600006	7606000	0
157.080002	157.440002	152.199997	8683400	1
153.949997	155.960007	152.789993	5346500	1
157.080002	161.210007	157.009995	5620000	0
160.600006	160.679993	154.600006	6060800	1
156.509995	157.399994	153.389999	4622000	0
155.179993	156.279999	152.779999	6918400	0
154.889999	156.630005	152.339996	4486400	1
152.509995	156.949997	151.399994	5280800	0
156.690002	156.789993	153.850006	5632800	1
155.160004	156.949997	154.229996	4024100	1
158.419998	164.880005	156.75	10135500	0
165	165.190002	161.820007	6331300	0
160.679993	162.800003	157	7525000	0
158.779999	159.869995	156.570007	5790400	1
162.669998	166.130005	161.289993	13482500	1
162.449997	170.169998	162.270004	16318400	0
171.570007	171.990005	168.320007	6530900	1
167.570007	171	167.5	4689600	0
168.910004	169.75	166.539993	5721800	0
168.309998	168.490005	165.050003	4684400	0
165.800003	168.5	164.809998	4998500	0
164.449997	164.580002	161.520004	5239900	1
163.75	165.940002	163.360001	4260000	1
165.399994	168.610001	162.289993	6112100	1
169.860001	172.529999	168.399994	7395900	1
169.350006	171.649994	168.589996	5212200	1
170.839996	173.199997	168.779999	5706000	0
172.669998	173.139999	169.059998	3978600	1
170.589996	173.369995	169.410004	5440300	0
171	172.050003	169.419998	5691700	0
170.119995	171.259995	165.050003	7160600	0
165.160004	165.350006	158.559998	9648600	0
158.740005	160.910004	156.770004	6571400	1
157.839996	160.850006	157.550003	4524900	1
160.740005	165	160.740005	6225300	1
163.949997	164.990005	162.839996	4464800	1
165.100006	170.600006	165	6142500	0
168.610001	168.809998	164.619995	6465300	1
171.529999	177.889999	171.529999	10042500	0
177.360001	178.380005	176.160004	4271600	1
179.990005	181.839996	177.570007	9695000	0
176.949997	177.699997	174.899994	6762200	1
179.160004	179.320007	176	5770100	0
176.860001	177.449997	173.919998	5537600	0
175.5	176.399994	174.050003	4907500	1
175.520004	178.429993	174.600006	5654200	0
180.5	181.470001	176.570007	5077100	0
177.490005	178.160004	175.199997	3726900	0
177.770004	178.110001	173.800003	4555500	1
174.880005	175.949997	173.360001	3565500	0
176.330002	177.940002	173.729996	4202500	0
174.279999	175.759995	173.089996	3685300	1
173.720001	179	173.589996	5810500	1
175.580002	178.300003	175.039993	4121500	0
178.410004	178.75	177.020004	4507300	1
179.270004	183.979996	178.039993	8735300	1
183.880005	185.649994	182.600006	5111000	1
185	185.449997	184.110001	2578100	0
184.339996	184.979996	181.889999	3358200	0
181.899994	183.139999	180.449997	2249400	0
182.100006	182.770004	181.050003	1975000	1
181.800003	184.350006	180.410004	3120100	0
183.919998	184.550003	182.75	1961200	0
181.960007	182.300003	179.509995	3451900	1
181.369995	186	181.210007	5331400	1
186.149994	187.699997	183.779999	5031800	1
184.100006	187.449997	184.070007	3418800	0
186.5	187.410004	185.25	3179700	0
187.880005	188.449997	183.740005	5221700	0
